date,timestamp,country,country_code,search_term,interest
"Jul 9 – 15, 2023",1688860800,United States,US,Netflix,73
"Jul 16 – 22, 2023",1689465600,United States,US,Netflix,71
"Jul 23 – 29, 2023",1690070400,United States,US,Netflix,68
"Jul 30 – Aug 5, 2023",1690675200,United States,US,Netflix,65
"Aug 6 – 12, 2023",1691280000,United States,US,Netflix,67
"Aug 13 – 19, 2023",1691884800,United States,US,Netflix,67
"Aug 20 – 26, 2023",1692489600,United States,US,Netflix,68
"Aug 27 – Sep 2, 2023",1693094400,United States,US,Netflix,68
"Sep 3 – 9, 2023",1693699200,United States,US,Netflix,74
"Sep 10 – 16, 2023",1694304000,United States,US,Netflix,65
"Sep 17 – 23, 2023",1694908800,United States,US,Netflix,64
"Sep 24 – 30, 2023",1695513600,United States,US,Netflix,62
"Oct 1 – 7, 2023",1696118400,United States,US,Netflix,61
"Oct 8 – 14, 2023",1696723200,United States,US,Netflix,66
"Oct 15 – 21, 2023",1697328000,United States,US,Netflix,64
"Oct 22 – 28, 2023",1697932800,United States,US,Netflix,65
"Oct 29 – Nov 4, 2023",1698537600,United States,US,Netflix,66
"Nov 5 – 11, 2023",1699142400,United States,US,Netflix,66
"Nov 12 – 18, 2023",1699747200,United States,US,Netflix,69
"Nov 19 – 25, 2023",1700352000,United States,US,Netflix,79
"Nov 26 – Dec 2, 2023",1700956800,United States,US,Netflix,74
"Dec 3 – 9, 2023",1701561600,United States,US,Netflix,66
"Dec 10 – 16, 2023",1702166400,United States,US,Netflix,78
"Dec 17 – 23, 2023",1702771200,United States,US,Netflix,73
"Dec 24 – 30, 2023",1703376000,United States,US,Netflix,84
"Dec 31, 2023 – Jan 6, 2024",1703980800,United States,US,Netflix,90
"Aug 29 – Sep 4, 2021",1630195200,United States,US,cancel Netflix,38
"Sep 5 – 11, 2021",1630800000,United States,US,cancel Netflix,32
"Sep 12 – 18, 2021",1631404800,United States,US,cancel Netflix,35
"Sep 19 – 25, 2021",1632009600,United States,US,cancel Netflix,35
"Sep 26 – Oct 2, 2021",1632614400,United States,US,cancel Netflix,31
"Oct 3 – 9, 2021",1633219200,United States,US,cancel Netflix,34
"Oct 10 – 16, 2021",1633824000,United States,US,cancel Netflix,43
"Oct 17 – 23, 2021",1634428800,United States,US,cancel Netflix,36
"Oct 24 – 30, 2021",1635033600,United States,US,cancel Netflix,39
"Oct 31 – Nov 6, 2021",1635638400,United States,US,cancel Netflix,42
"Nov 7 – 13, 2021",1636243200,United States,US,cancel Netflix,41
"Nov 14 – 20, 2021",1636848000,United States,US,cancel Netflix,32
"Nov 21 – 27, 2021",1637452800,United States,US,cancel Netflix,38
"Nov 28 – Dec 4, 2021",1638057600,United States,US,cancel Netflix,37
"Dec 5 – 11, 2021",1638662400,United States,US,cancel Netflix,35
